checked_at,AA1011,AA2448,AA3551,AA4162,DL1544,DL1567,DL2028,DL724,UA1593,UA215,UA2232,UA2773,UA2805,UA307,UA576
2026-08-26 16:10:11,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 16:20:43,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 16:30:33,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 16:40:55,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 16:51:36,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 17:01:53,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 17:12:43,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 17:23:42,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 17:34:40,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 17:44:42,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 18:16:18,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 18:27:05,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 18:37:13,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 18:47:58,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 18:58:48,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 19:09:46,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,76.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 19:22:12,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,76.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 19:26:07,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,76.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 19:36:34,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,76.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 19:46:24,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,76.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 19:56:19,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,76.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 20:06:31,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 20:16:29,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,59.00,59.00,59.00,59.00
2026-08-26 20:26:24,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,70.00,59.00,59.00,59.00
2026-08-26 20:36:24,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,70.00,59.00,59.00,59.00
2026-08-26 20:46:25,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,70.00,59.00,59.00,59.00
2026-08-26 20:56:26,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,70.00,59.00,59.00,59.00
2026-08-26 21:06:25,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,70.00,59.00,59.00,59.00
2026-08-26 21:16:10,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,70.00,59.00,59.00,59.00
2026-08-26 21:26:28,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,70.00,59.00,59.00,59.00
2026-08-26 21:36:22,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,70.00,59.00,59.00,59.00
2026-08-26 21:46:33,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,76.00,59.00,70.00,59.00,59.00,59.00
2026-08-26 21:56:13,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,76.00,59.00,70.00,59.00,59.00,59.00
2026-08-26 22:06:16,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 22:16:30,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,76.00,59.00,59.00,59.00
2026-08-26 22:26:25,59.00,149.00,149.00,59.00,339.00,339.00,59.00,59.00,59.00,71.00,59.00,76.00,59.00,59.00,59.00
